id,user_id,source_channel_id,telegram_message_id,asin,supplier_price,moq,is_ready_to_ship,raw_message_text,message_date,created_at,supplier,image_url,amazon_title,buy_box_price,amazon_rating,review_count,bestseller_rank,category,calculated_profit,calculated_roi,calculated_margin,profit_score,enrichment_status,enriched_at,seller_name,is_sold_by_amazon,is_fulfilled_by_amazon,estimated_monthly_sales,estimated_90_day_sales,product_weight_lbs,product_length_inches,product_width_inches,product_height_inches,estimated_shipping_cost,shipping_method,is_bad_opportunity,opportunity_reason,net_profit_after_shipping,total_cost_per_unit,enrichment_error,supplier_id,telegram_message_fk,seller_account_id,is_fba,inbound_shipping_per_unit,gross_profit_per_unit,fees_total
1827,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13132,B072N7WRHS,6,1200,true,"https://www.amazon.com/dp/B072N7WRHS?ref=undefined&th=1

$6
7,200 Units Available 
MOQ 1,200 
Exp 7/26 
FOB - NY
Monthly Sales 10k+",2025-11-20 21:53:38+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/813vqSRUy4L._AC_SL1500_.jpg,"Renu Contact Lens Solution, Advanced Formula, Multi-Purpose Solution with Lens Case, Gently Cleans, Disinfects, Moisturizes & Hydrates Soft Lenses for All-Day Comfort, 12 Fl Oz (Pack of 2)",14.96,4.80,34481,1377,"Health, Household & Baby Care",2.47,41.10,16.48,54,enriched,2025-11-28 23:39:33.52935+00,,true,true,117,351,,2.56,5.13,6.63,0.75,FBA Inbound,true,Sold by Amazon - high competition,2.47,12.49,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,5,,true,,,
1828,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13131,B0B59D5VH8,4.5,1824,false,"https://www.amazon.com/dp/B0B59D5VH8?ref

$4.50 
1,824 Units Take All  
Exp 09/26 
FOB - GA
47.56% ROI 
Monthly Sales 900+",2025-11-20 19:41:14+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/51hI3YBpDuL._SL1000_.jpg,"Better Than Bouillon Organic Seasoned Vegetable Base, 21 oz, 100 Servings, Original Version, (Pack of 1) COSTCO ONLY ITEM",14.85,4.70,459,15746,Grocery & Gourmet Food,3.87,86.06,26.08,95,enriched,2025-11-28 23:39:39.314028+00,,false,true,23,69,,3.50,3.50,4.70,0.75,FBA Inbound,true,Low sales velocity (23 units/month),3.87,10.98,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,220,,true,,,
1829,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13129,B00MWH64R2,12.5,500,true,"https://www.amazon.com/dp/B00MWH64R2

$12.50 
1000 available 
MOQ 500 
BSR 71k (1%)
36.64% ROI",2025-11-20 19:35:27+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71NRbkyLZKL._AC_SL1500_.jpg,"Seeking Health Multivitamin One Sensitive, Daily Vitamin Without B12, Folate, Copper, Iron, Iodine, Calcium, Choline, and Lutein, Antioxidant Support, Vegetarian and Vegan (45 Capsules)",35.00,4.20,127,64861,"Health, Household & Baby Care",13.75,110.00,39.29,100,enriched,2025-11-28 23:39:44.639667+00,,false,true,18,54,0.35,2.75,2.75,4.75,0.50,FBA Inbound,true,"Low sales velocity (18 units/month); Poor sales rank (#64,861)",13.75,21.25,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,99,,true,,,
1830,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13128,B0DMWLS2YK,13.5,,true,"https://www.amazon.com/dp/B0DMWLS2YK?ref

$13.50 
960 available 
BSR 30k (1%)
30.89% ROI 
Monthly Sales 1k+",2025-11-20 19:31:45+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/719Ql6Hp4VL._AC_SL1500_.jpg,"Barbie Dream Besties Doll and Accessories, Zia Posable Fashion Doll with Removable Fashions & Wavy Brown Hair, 7 Hair & Moon Themed Pieces",24.99,4.70,117,,Toys & Games,3.49,25.86,13.97,41,enriched,2025-11-28 23:39:50.744413+00,,true,true,58,174,,2.76,11.73,1.34,0.75,FBA Inbound,true,Sold by Amazon - high competition,3.49,21.50,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,260,,true,,,
1831,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13127,B00HD1H8RW,3,2000,true,"https://www.amazon.com/vH-essentials-Vaginal-Odor-Treatment/dp/B00HD1H8RW/

$3
2k Available
BSR 28k (1%)
42.33% ROI",2025-11-20 19:13:30+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/61kPvwFRIhL._AC_SL1500_.jpg,"vH essentials Vaginal Odor Treatment - pH Balanced Vaginal Suppositories - 6 Tablets With Applicator, White",7.99,4.30,3038,34436,Beauty & Personal Care,-0.46,-15.28,-5.74,0,enriched,2025-11-28 23:39:56.56883+00,,false,true,20,60,,2.00,3.63,6.00,0.75,FBA Inbound,true,"Low profit margin (-5.7%); Low sales velocity (20 units/month); Low sales rank (#34,436)",-0.46,8.45,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,120,,true,,,
1832,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13126,B0CNWMSRJC,5,468,false,"https://www.amazon.com/dp/B0CNWMSRJC/?th=1

$5
MOQ 468
BSR 15k (1%)
38.20% ROI 
Monthly Sales 200+",2025-11-20 19:07:49+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/81TloY9FS3L._AC_SL1500_.jpg,"Barbie Clothes and Accessories, Deluxe Keychain Donut Bag with Pink Sprinkle Dress and Candy Themed Accessories for Barbie Dolls Candytopia",13.99,4.70,165,,Toys & Games,2.64,52.83,18.88,64,enriched,2025-11-28 23:40:03.51684+00,,false,true,82,246,,3.15,1.57,3.94,0.75,FBA Inbound,false,,2.64,11.35,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,12,,true,,,
1833,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13125,B0BVRRJWBN,7.5,,true,"https://www.amazon.com/dp/B0BVRRJWBN/

$7.50 
390 available 
Take all 
BSR 31k (1%)
31.47% ROI 
Monthly Sales 700+",2025-11-20 19:00:06+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/81lohZYfr+L._AC_SL1500_.jpg,"Glade Automatic Spray Refill, Air Freshener for Home and Bathroom, Autumn Spiced Apple, 6.2 Oz, 2 Count",18.95,4.70,1210,36899,"Health, Household & Baby Care",4.36,58.10,22.99,75,enriched,2025-11-28 23:40:08.592474+00,,false,true,20,60,,,,,0.75,FBA Inbound,true,"Low sales velocity (20 units/month); Low sales rank (#36,899)",4.36,14.59,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,75,,true,,,
1834,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13124,B007SQ2K3Y,3.5,1280,true,"https://www.amazon.com/dp/B007SQ2K3Y/

$3.50 
MOQ 1280 
BSR 33k (1%)
67.14% ROI",2025-11-20 18:55:16+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/511RFMt5S6L._AC_SL1200_.jpg,"X-Acto X202 No. 2 Large Fine Point Blades (Pack of 5); For Precision Cutting of Medium to Heavy Weight Materials; Easily Cuts Wood, Paper, Plastic, Metal, Film and Acetate",9.80,4.80,436,,Home & Kitchen,0.58,16.57,5.92,20,enriched,2025-11-28 23:40:13.853463+00,,false,true,218,654,,,,,0.75,FBA Inbound,true,Low profit margin (5.9%),0.58,9.22,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,66,,true,,,
1835,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13123,B0DNGVFJBP,12,250,false,"https://www.amazon.com/dp/B0DNGVFJBP/

$12
250 MOQ
BSR 7k (1%)
30.25% ROI 
Monthly Sales 4k+",2025-11-20 18:41:09+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/61HpiiLdW5L._SL1500_.jpg,"Lattafa Teriaq Intense for Unisex Eau de Parfum Spray, 3.4 Ounce / 100 ml",26.98,4.60,1287,6237,Beauty & Personal Care,6.68,55.69,24.77,78,enriched,2025-11-28 23:40:20.296066+00,,false,true,87,261,,1.80,1.80,6.00,0.75,FBA Inbound,false,,6.68,20.30,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,58,,true,,,
1836,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13122,B0959JT4PV,17,,true,"https://www.amazon.com/DP/B0959JT4PV?th=1&psc=1

$17
350 available 
Take all 
BSR 1k (1%)
31.71% ROI 
Monthly Sales 10k+",2025-11-20 12:46:12+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/51NMg2CC8IS._AC_SL1340_.jpg,Nike unisex-adult mens Balaclava One Size Black,30.69,4.70,6717,1786,All Departments,4.84,28.45,15.76,46,enriched,2025-11-28 23:40:25.587156+00,,false,true,111,333,,,,,0.75,FBA Inbound,false,,4.84,25.85,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,97,,true,,,
1837,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13121,B0CYHGPP1L,260,150,true,"https://www.amazon.com/dp/B0CYHGPP1L?tag=camelweb-20&linkCode=ogi&th=1&language=en_US

$260 
150 available 
32.05% ROI 
Monthly Sales 100+",2025-11-20 00:49:27+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/613GeRd+1WL._AC_SL1500_.jpg,"Sonos Ace | Noise Cancelling Wireless Over-Ear Headphones with Bluetooth, 30-Hour Battery Life, Spatial Audio, Dolby Atmos, Dynamic Head Tracking - White White Headphones Only",279.00,4.20,967,,Electronics,-27.10,-10.42,-9.71,0,enriched,2025-11-28 23:40:32.560954+00,,true,true,483,1449,,6.30,3.35,7.52,0.75,FBA Inbound,true,Sold by Amazon - high competition,-27.10,306.10,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,28,,true,,,
1838,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13120,B009D028GC,24,1200,true,"https://www.amazon.com/dp/B009D028GC?ref=undefined&th=1

$24
7,200 Units Available 
MOQ 1,200 
FOB - NJ
39.29% ROI 
Monthly Sales 500+",2025-11-20 00:41:21+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/81j+RkvekAS._SL1500_.jpg,"Seventh Generation Baby Wipes, 768 count, Made for Sensitive Skin, Refill with Tape Seal, 64 Count (Pack of 12)",44.99,4.60,8680,4141,"Health, Household & Baby Care",9.99,41.63,22.21,67,enriched,2025-11-28 23:40:39.131211+00,,false,true,94,282,,15.80,9.40,8.00,0.75,FBA Inbound,false,,9.99,35.00,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,251,,true,,,
1839,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13119,B082G1K6QY,10,680,true,"https://www.amazon.com/dp/B082G1K6QY?ref=undefined&th=1

$10 
2,400 Units Available 
MOQ 680
FOB NY
43.20% ROI",2025-11-20 00:36:00+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/610mDpbKt8L._SL1500_.jpg,"Avalon Organics Radiance Serum with Vitamin C, 1 Oz 1 Fl Oz (Pack of 1) Serum",15.25,4.00,1143,20726,Beauty & Personal Care,-1.29,-12.88,-8.44,0,enriched,2025-11-28 23:40:44.86892+00,,true,true,22,66,,1.38,1.38,5.00,0.75,FBA Inbound,true,"Sold by Amazon - high competition; Low sales velocity (22 units/month); Low sales rank (#20,726)",-1.29,16.54,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,146,,true,,,
1840,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13118,B0BQ1Q99GJ,19,510,true,"https://www.amazon.com/dp/B0BQ1Q99GJ?ref

$19 
510 Units Take All 
FOB - NJ
26.95% ROI",2025-11-20 00:33:45+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71gNINgwmKL._SL1500_.jpg,"Olay Body Wash for Women, Ultra Moisture, Exfoliating Formula, 24hr Moisturizing, Hydrating & Replenshing, B3 Vitamin Complex, For All Skin Types, Sea Minerals Scent, 33 fl oz (Pack of 4)",39.88,4.80,215,55727,Beauty & Personal Care,8.10,42.62,20.31,63,enriched,2025-11-28 23:40:50.090131+00,,true,true,19,57,7.20,9.69,6.19,10.00,1.80,FBA Inbound,true,"Sold by Amazon - high competition; Low sales velocity (19 units/month); Poor sales rank (#55,727)",8.10,31.78,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,154,,true,,,
1841,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13116,B07ZWPTHLD,14,600,true,"https://www.amazon.com/dp/B07ZWPTHLD?ref

$14
1,800 Units Available 
MOQ 600
FOB - CA
32.29% ROI",2025-11-20 00:29:41+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71U6eNJShUL._AC_SL1500_.jpg,Rubbermaid Assorted Food Storage Container Set - Case of: 1; Each Pack Qty: 24; Total Items Qty: 24,31.52,4.70,646,146951,Sports & Outdoors,7.19,51.37,22.82,72,enriched,2025-11-28 23:40:56.653874+00,,false,true,16,48,2.40,,,,1.10,FBA Inbound,true,"Low sales velocity (16 units/month); Poor sales rank (#146,951)",7.19,24.33,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,20,,true,,,
1842,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13115,B00E99YKAY,11,600,false,"https://www.amazon.com/dp/B00E99YKAY?ref

$11
600 Units Take All 
Exp 05/26
FOB - CA
36.18% ROI 
Monthly Sales 400+",2025-11-20 00:23:30+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/716j4waqaeL._AC_SL1500_.jpg,"Spectrum Essentials Soft Gels, Vegan Ultra Omega-3 EPA and DHA with Vitamin D, 60 Count",,4.70,453,78445,"Health, Household & Baby Care",,,,,failed,2025-11-29 05:28:28.670154+00,,false,true,18,54,,2.00,2.00,3.50,0.75,FBA Inbound,true,"Low profit margin (0.0%); Low sales velocity (18 units/month); Poor sales rank (#78,445)",,,Unexpected error: cannot access local variable 'total_amazon_fees' where it is not associated with a value,5fe649bc-3e5c-4215-bced-d44f09bdfab5,31,,true,,,
1843,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13114,B0BHFG4756,13,570,false,"https://www.amazon.com/dp/B0BHFG4756?ref=&th=1

$13
570 Units Take All 
FOB - NJ
23.08% ROI 
Monthly Sales 1k+",2025-11-20 00:19:30+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71+I3hfh5mL._AC_SL1500_.jpg,"Barbie The Movie Doll, Margot Robbie as, Collectible Doll Wearing Pink and White Gingham Dress with Daisy Chain Necklace Modern",14.97,4.80,6705,,Toys & Games,-4.53,-34.81,-30.23,0,enriched,2025-11-28 23:41:08.856099+00,,true,true,3352,10056,,3.00,7.00,13.00,0.75,FBA Inbound,true,Sold by Amazon - high competition,-4.53,19.50,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,255,,true,,,
1844,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13113,B08YD33YL6,6,400,true,"https://www.amazon.com/DP/B08YD33YL6?t=undefined&th=1

$6
800 available 
MOQ 400 
BSR 53k  (1%)
31.67% ROI",2025-11-19 21:08:00+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71tt9B6VUJL._SL1500_.jpg,"Method Fragrance Booster, Ginger Mango, Keeps Clothes Fresh For Up to 12 weeks, 14.8 Ounces (Pack of 1) Ginger Mango 14.8 Ounce (Pack of 1)",,4.30,206,90933,Grocery & Gourmet Food,,,,,failed,2025-11-29 05:27:39.556706+00,,false,true,18,54,,2.31,8.75,3.44,0.75,FBA Inbound,true,"Low profit margin (0.0%); Low sales velocity (18 units/month); Poor sales rank (#90,933)",,,Unexpected error: cannot access local variable 'total_amazon_fees' where it is not associated with a value,5fe649bc-3e5c-4215-bced-d44f09bdfab5,262,,true,,,
1845,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13112,B00J4036EE,6,200,true,"https://www.amazon.com/DP/B00J4036EE?th=1

$6
400 available 
MOQ 200 
BSR 67k (1%)
38.50% ROI
Monthly Sales 200+",2025-11-19 21:04:47+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/51e6OJXTRmL._AC_SL1280_.jpg,BabyGanics Hand Sanitizer Mandarin Refill - 16 Ounces 16 Fl Oz (Pack of 1),20.17,4.60,442,87801,Beauty & Personal Care,6.89,114.91,34.18,100,enriched,2025-11-28 23:41:14.039963+00,,false,true,18,54,,8.50,3.50,2.10,0.75,FBA Inbound,true,"Low sales velocity (18 units/month); Poor sales rank (#87,801)",6.89,13.28,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,70,,true,,,
1846,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13111,B00P2SHFX0,14,200,true,"https://www.amazon.com/DP/B00P2SHFX0?th=1

$14
400 available 
MOQ 200 
BSR 46k (1%)
54.29% ROI 
Monthly Sales 200+",2025-11-19 21:01:35+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71RqR0jKzEL._SL1500_.jpg,"Babyganics Foaming Hand Sanitizer Refill, Alcohol Free, Mandarin, Kills 99.9% of Common Bacteria, Moisturizing, 16 Fl Oz (Pack of 2) Mandarin 16 Fl Oz (Pack of 2)",32.99,4.80,4937,45357,"Health, Household & Baby Care",9.79,69.94,29.68,96,enriched,2025-11-28 23:41:20.920575+00,,false,true,20,60,,8.90,5.51,3.11,0.75,FBA Inbound,true,"Low sales velocity (20 units/month); Low sales rank (#45,357)",9.79,23.20,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,54,,true,,,
1847,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13110,B0CN7B2VWN,13,400,true,"https://www.amazon.com/Bio-Advanced-Bowel-Support-Capsules/DP/B0CN7B2VWN

$13
800 available 
MOQ 400
42.92% ROI",2025-11-19 20:58:14+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71epQQynaaL._AC_SL1500_.jpg,"Bio-K+ Advanced Bowel Support Probiotic – 50 Billion CFU – Vegan, Gluten-Free, Non-GMO – Supports Digestive Health & Regularity – for Men & Women – 20 Capsules",15.21,4.30,104,31702,"Health, Household & Baby Care",-4.32,-33.24,-28.41,0,enriched,2025-11-28 23:41:27.515012+00,,true,true,21,63,,2.20,2.20,4.90,0.75,FBA Inbound,true,"Sold by Amazon - high competition; Low sales velocity (21 units/month); Low sales rank (#31,702)",-4.32,19.53,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,178,,true,,,
1848,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13108,B013PSHZQ0,10,5000,true,"https://www.amazon.com/dp/B013PSHZQ0?ref=undefined&th=1

$10 
5000 available 
795 (1%) BSR 
39.40% ROI 
Monthly Sales 3k+",2025-11-19 20:53:37+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71-1WPtfP0L._SL1500_.jpg,"ChapStick Bulk Lip Balm, Candy Cane, 12-Pack – Fresh & Minty Lip Moisturizer, Stocking Stuffer, 0.15 Oz Ea Candy Cane 12 Count (Pack of 1)",20.99,4.90,8721,1049,Beauty & Personal Care,3.59,35.91,17.11,52,enriched,2025-11-28 23:41:41.191251+00,,false,true,124,372,,,,,0.75,FBA Inbound,false,,3.59,17.40,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,7,,true,,,
1849,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13107,B0DMP6GSTH,10,,true,"https://www.amazon.com/BUBO-Equivalent-Bathroom-Daylight-Non-Dimmable/DP/B0DMP6GSTH/?th=1

$10 
489 available 
Take all 
BSR 26k (1%)
96.50% ROI",2025-11-19 20:24:39+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/61HULrKDL7L._AC_SL1500_.jpg,"BUBO Vanity Light Bulbs for Bathroom Over Mirror, 60 Watt Equivalent, Soft White 2700K, G25 Globe Light Bulb 800 Lumens, Round Bulb with E26 Medium Base, 7W, Non-Dimmable, 12 Pack Soft White 12 Pack",33.29,4.60,165,,Tools & Home Improvement,13.55,135.47,40.69,100,enriched,2025-11-28 23:41:49.291279+00,,true,true,82,246,1.20,12.60,9.93,3.25,0.75,FBA Inbound,true,Sold by Amazon - high competition,13.55,19.74,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,218,,true,,,
1850,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13106,B07SVF89W9,12,500,false,"https://www.amazon.com/dp/B07SVF89W9?th=1

$12
MOQ 500 
BSR 10k (1%)
44.33% ROI 
Monthly Sales 1k+",2025-11-19 19:36:17+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/71qnmsRmNbL._SL1500_.jpg,"ZitSticka Killa Pimple Patches for Face - World's Most Potent Pimple Patch with Fast-Acting Microdarts - Starts Working within 6 Hours for Deep, Early-Stage Zits - Regular 8 Count with Cleana Swab 8 Count (Pack of 1)",19.99,4.30,4130,10811,Beauty & Personal Care,0.74,6.18,3.71,10,enriched,2025-11-28 23:41:55.250912+00,,false,true,24,72,,,,,0.75,FBA Inbound,true,Low profit margin (3.7%); Low sales velocity (24 units/month),0.74,19.25,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,113,,true,,,
1851,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13105,B01HI0B0YO,4.7,5000,false,"https://www.amazon.com/dp/B01HI0B0YO/

$4.70 
5k MOQ
BSR 30k (1%)
Monthly Sales 600+",2025-11-19 18:45:23+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/51iGes7VhEL._SL1500_.jpg,"L'Oreal Paris Voluminous Smoldering Eyeliner, Blackest Black (Packaging May Vary) 0.01 Fl Oz (Pack of 1)",9.99,4.50,1387,34830,Beauty & Personal Care,-0.46,-9.76,-4.59,0,enriched,2025-11-28 23:42:05.107042+00,,false,true,20,60,,0.51,1.88,7.06,0.75,FBA Inbound,true,"Low profit margin (-4.6%); Low sales velocity (20 units/month); Low sales rank (#34,830)",-0.46,10.45,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,197,,true,,,
1852,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001586572844,13104,B0FCZFRV89,32,756,true,"https://www.amazon.com/dp/B0FCZFRV89?aod=1&th=1

$32
756 available 
BSR 48k (1%)
41.59% ROI",2025-11-19 17:35:54+00,2025-11-28 23:34:25.112862+00,✨️ Drachma Distribution ✨️,https://m.media-amazon.com/images/I/61y0LeyGfML._SL1468_.jpg,"LMNT Zero Sugar Electrolytes - | Drink Mix | 30-Count (30 count, lemonade) lemonade 0.2 Ounce (Pack of 30)",59.99,4.90,19,56852,Grocery & Gourmet Food,14.74,46.07,24.57,75,enriched,2025-11-28 23:42:09.979297+00,,false,true,19,57,,,,,0.75,FBA Inbound,true,"Low sales velocity (19 units/month); Poor sales rank (#56,852)",14.74,45.25,,5fe649bc-3e5c-4215-bced-d44f09bdfab5,149,,true,,,
1853,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001901235755,8037,B0FHC1M6PD,24,100,false,"$24
MOQ: 100
BSR: 1%
https://www.amazon.com/DP/B0FHC1M6PD",2025-11-28 19:02:09+00,2025-11-29 00:04:33.064288+00,Kay Wholesale Deals,https://m.media-amazon.com/images/I/81xNZZN-oVL._AC_SL1500_.jpg,"Live It Up Super Greens Powder | All-Natural Plant-Based Superfood Blend w Probiotics, Digestive Enzymes | Supports Gut Health, Immunity, Energy, & Daily Wellness | No Added Sugar - Berry, 30 Servings Greens - Berry",42.39,4.20,117,9767,"Health, Household & Baby Care",7.78,32.42,18.36,54,enriched,2025-11-29 00:04:39.501039+00,,false,true,79,237,,,,,0.75,FBA Inbound,false,,7.78,34.61,,889fd825-97d2-4564-9bd1-65f1f8fec403,192,,true,,,
1854,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001901235755,8036,B0D26VLX8C,8,300,false,"$8
QTY/MOQ: 600/300
BSR: 1%
https://www.amazon.com/DP/B0D26VLX8C",2025-11-28 19:02:09+00,2025-11-29 00:04:33.064288+00,Kay Wholesale Deals,https://m.media-amazon.com/images/I/618z1dwoXTL._AC_SL1000_.jpg,Granite Ware Open Roasting Pan with Flat Rack (Speckled Black) - Accommodates up to 25 lb poultry or roast. A- Rectangular Roaster w/rack 19 x12 x2.7 in.,41.71,4.10,131,,Home & Kitchen,20.65,258.17,49.52,100,enriched,2025-11-28 23:34:34.757547+00,,false,true,65,195,4.09,,,,1.80,FBA Inbound,false,,20.65,21.06,,889fd825-97d2-4564-9bd1-65f1f8fec403,134,,true,,,
1855,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001901235755,8035,B08ZYX72HK,25,300,true,"$25/unit
MOQ: 300
BSR: 1%
https://www.amazon.com/DP/B08ZYX72HK/ref",2025-11-28 17:00:23+00,2025-11-29 00:04:33.064288+00,Kay Wholesale Deals,https://m.media-amazon.com/images/I/51Fw74V7I4L._AC_SL1280_.jpg,"Carbon Express Maxima RED Contour SD in Mossy Oak, 6-Pack of Fletched Arrows, Available in 350 & 400 Spine 400 Spine 6-pack fletched",69.97,4.50,51,49870,Sports & Outdoors,30.22,120.90,43.20,100,enriched,2025-11-29 00:04:45.710777+00,,false,true,19,57,,,,,0.75,FBA Inbound,true,"Low sales velocity (19 units/month); Low sales rank (#49,870)",30.22,39.75,,889fd825-97d2-4564-9bd1-65f1f8fec403,79,,true,,,
1856,20580d15-b4db-4a7b-8ff5-fbbff19f606e,-1001901235755,8034,B000NV7ONM,11.5,300,false,"$11.50
QTY/MOQ: 600/300
https://www.amazon.com/DP/B000NV7ONM?",2025-11-28 17:00:22+00,2025-11-29 00:04:33.064288+00,Kay Wholesale Deals,https://m.media-amazon.com/images/I/717r8aHkP-L._AC_SL1500_.jpg,"Stearns Adult Life Vest, USCG Approved Type III Life Jacket, PFD for Boating, Swimming, Watersports, & More, Standard & Oversized Fits Oversized Fit Blue",39.53,4.60,9289,24434,Sports & Outdoors,17.35,150.87,43.89,100,enriched,2025-11-29 00:04:50.60691+00,,true,true,21,63,1.20,,,,0.75,FBA Inbound,true,"Sold by Amazon - high competition; Low sales velocity (21 units/month); Low sales rank (#24,434)",17.35,22.18,,889fd825-97d2-4564-9bd1-65f1f8fec403,127,,true,,,
